"id","Expense_id","Expense_particular","Party","Total_amount","Paid_amount","Due_amount","Payment_date","Created_at","Updated_at"
1020,5,"Vegetables Stock Purchase","Irene Anyango",300,300,0,"2022-09-10","2022-09-10 13:31:15",NULL
1021,5,"minced meat steak","bama",3600,3600,0,"2022-09-10","2022-09-10 13:31:58",NULL
1022,5,"dania purchase","Market",100,100,0,"2022-09-10","2022-09-10 13:35:06",NULL
1023,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-09-10","2022-09-10 13:35:43",NULL
1024,2,"Airtime Purchase","Mamken Shop",250,250,0,"2022-09-10","2022-09-10 13:36:33",NULL
1025,2,"tissue N soap purchase","Mamken Shop",60,60,0,"2022-09-10","2022-09-10 13:37:26",NULL
1027,2,"drinking water","filling station",50,50,0,"2022-09-10","2022-09-10 13:38:32",NULL
1028,5,"Vegetables Stock Purchase","Market",490,490,0,"2022-09-11","2022-09-11 04:44:12",NULL
1029,2,"Vegetables Stock Purchase","Market",2925,2925,0,"2022-09-11","2022-09-11 04:44:46",NULL
1030,2,"Cooking Oil Purchase","nemua cereal store",2450,2450,0,"2022-09-10","2022-09-11 05:16:00",NULL
1031,1,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-11","2022-09-11 07:08:31",NULL
1032,3,"Water bill","epl water n sewer",1000,1000,0,"2022-09-11","2022-09-11 07:14:43",NULL
1033,2,"Gloves purchase","Chandarana Foodplus",220,220,0,"2022-09-11","2022-09-11 07:15:28",NULL
1034,2,"Bonesaw blade replacement","Burma",2700,2700,0,"2022-09-10","2022-09-11 07:16:51",NULL
1035,5,"Chicken Supply","Sam",49500,49500,0,"2022-09-11","2022-09-11 09:43:48",NULL
1036,5,"Goat Meat Supply","juma isatu",2925,2925,0,"2022-09-11","2022-09-11 13:08:52",NULL
1037,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"0000-00-00","2022-09-11 13:13:03",NULL
1038,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-12","2022-09-12 06:05:35",NULL
1039,5,"Vegetables Stock Purchase","Market",250,250,0,"2022-09-12","2022-09-12 06:06:14",NULL
1040,5,"Matumbo n liver Purchase","george njoronge",6000,6000,0,"2022-09-12","2022-09-12 06:07:07",NULL
1041,5,"Tomatoes purchase","Huho Farm",2000,2000,0,"2022-09-12","2022-09-12 06:10:40",NULL
1042,5,"soap","Mamken Shop",140,140,0,"2022-09-12","2022-09-12 13:30:32",NULL
1043,2,"Knives Sharpening","knive sharpener",60,60,0,"2022-09-12","2022-09-12 13:31:32",NULL
1044,1,"bike fuel","Rubis Petrol Station",150,150,0,"2022-09-12","2022-09-12 13:32:19",NULL
1045,5,"Vegetables Stock Purchase","Market",4360,4360,0,"2022-09-13","2022-09-13 08:24:50",NULL
1046,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-13","2022-09-13 08:25:33",NULL
1047,1,"Fuel","Total Energies",1000,1000,0,"2022-09-13","2022-09-13 12:41:05",NULL
1048,2,"Serviettes Purchase","Mamken Shop",130,130,0,"2022-09-13","2022-09-13 13:11:17",NULL
1049,2,"drinking water","filling station",50,50,0,"2022-09-13","2022-09-13 13:11:54",NULL
1050,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2022-09-13","2022-09-13 13:13:01",NULL
1051,2,"Packaging Material Purchase","c. m packanging intermediaries",650,650,0,"2022-09-13","2022-09-13 13:13:41",NULL
1052,2,"Packaging Material Purchase","c. m packanging intermediaries",650,650,0,"2022-09-13","2022-09-13 13:13:45",NULL
1053,2,"Electricity","epl water n sewer",500,500,0,"2022-09-13","2022-09-13 13:16:26",NULL
1054,5,"Plantain Purchase","machoka",3375,3375,0,"2022-09-13","2022-09-13 13:26:34",NULL
1055,5,"Matumbo Purchase","george njoronge",1800,1800,0,"2022-09-14","2022-09-14 12:20:23",NULL
1056,2,"Cling Film Purchase","Kitengela Kichinjio",1800,1800,0,"2022-09-14","2022-09-14 12:24:04",NULL
1057,5,"Onions Purchase","Huho Farm",2500,2500,0,"2022-09-14","2022-09-14 12:24:47",NULL
1058,5,"Vegetables Stock Purchase","farm",310,310,0,"2022-09-14","2022-09-14 12:25:34",NULL
1059,2,"tisue","Mamken Shop",30,30,0,"2022-09-14","2022-09-14 12:26:31",NULL
1060,6,"drinking water","filling station",50,50,0,"2022-09-14","2022-09-14 12:27:19",NULL
1061,6,"drinking water","filling station",50,50,0,"2022-09-14","2022-09-14 12:27:23",NULL
1062,2,"Lunch","Mamken Shop",300,300,0,"2022-09-14","2022-09-14 12:30:50",NULL
1063,5,"Vegetables Stock Purchase","Market",650,650,0,"2022-09-15","2022-09-15 08:21:13",NULL
1064,5,"Goat Meat Supply","isatu",4500,4500,0,"2022-09-15","2022-09-15 08:23:24",NULL
1066,5,"fish","Victory Farms",6178,6178,0,"2022-09-15","2022-09-15 08:27:23",NULL
1067,5,"Vegetables Stock Purchase","farm",60,60,0,"2022-09-15","2022-09-15 13:06:28",NULL
1068,5,"Maize Flour Purchase","Mamken Shop",210,210,0,"2022-09-15","2022-09-15 13:07:35",NULL
1071,2,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-16","2022-09-16 09:06:58",NULL
1072,5,"Vegetables Stock Purchase","Market",3100,3100,0,"2022-09-16","2022-09-16 09:07:45",NULL
1073,5,"Spinach Purchase","farm",150,150,0,"2022-09-16","2022-09-16 09:08:34",NULL
1074,5,"Matumbo Purchase","george njoronge",1800,1800,0,"2022-09-16","2022-09-16 09:09:26",NULL
1075,2,"Internet Payment","web",2500,2500,0,"2022-09-16","2022-09-16 09:10:26",NULL
1076,5,"Meat Supply","Masaku Standard Meat Suppliers",28000,28000,0,"2022-09-15","2022-09-16 09:20:28",NULL
1077,2,"staples purchase","Chandarana Foodplus",120,120,0,"2022-09-16","2022-09-16 13:23:40",NULL
1078,2,"Eggs Purchase","Mamken Shop",98,98,0,"2022-09-16","2022-09-16 13:24:13",NULL
1079,2,"Electricity","epl water n sewer",1000,1000,0,"2022-09-16","2022-09-16 13:25:08",NULL
1080,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-09-16","2022-09-16 13:26:10",NULL
1081,5,"Fish Stock Purchase","Victory Farms",8458,8458,0,"2022-09-17","2022-09-17 06:21:39",NULL
1082,5,"Vegetables Stock Purchase","Market",560,560,0,"2022-09-17","2022-09-17 06:22:49",NULL
1083,5,"Vegetables Stock Purchase","farm",360,360,0,"2022-09-17","2022-09-17 06:26:21",NULL
1084,5,"semolina floor","Spice World Limited",2940,2940,0,"2022-09-17","2022-09-17 06:28:32",NULL
1085,5,"Meat Supply","Masaku Standard Meat Suppliers",15600,15600,0,"2022-09-17","2022-09-17 06:31:10",NULL
1086,5,"Vegetables Stock Purchase","Market",580,580,0,"2022-09-17","2022-09-17 11:33:38",NULL
1087,5,"Liver Purchase","george njoronge",4200,4200,0,"2022-09-17","2022-09-17 11:34:23",NULL
1089,5,"Tomatoes purchase","Huho Farm",2000,2000,0,"2022-09-17","2022-09-17 11:35:39",NULL
1090,1,"bike fuel","Rubis Petrol Station",200,200,0,"2022-09-17","2022-09-17 13:21:35",NULL
1091,2,"Packaging Material Purchase","c. m packanging intermediaries",550,550,0,"2022-09-17","2022-09-17 13:22:10",NULL
1092,2,"omo purshase","Mamken Shop",70,70,0,"2022-09-17","2022-09-17 13:22:41",NULL
1093,2,"tissue purchase","Mamken Shop",30,30,0,"2022-09-17","2022-09-17 13:23:35",NULL
1094,2,"Match box purchase","Damao Minimart",5,5,0,"2022-09-19","2022-09-18 05:55:22",NULL
1095,2,"Salt Purchase","Damao Minimart",50,50,0,"2022-09-19","2022-09-18 05:56:03",NULL
1096,2,"Knives Sharpening","Knife Sharpener",90,90,0,"2022-09-18","2022-09-18 06:54:10",NULL
1097,1,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-18","2022-09-18 07:44:00",NULL
1098,2,"Gas Purchase","Damao Minimart",2900,2900,0,"2022-09-18","2022-09-18 07:44:44",NULL
1099,2,"drinking water","Water seller",50,50,0,"2022-09-18","2022-09-18 08:06:27",NULL
1100,2,"Airtime Purchase","Safaricom",500,500,0,"2022-09-18","2022-09-18 12:10:47",NULL
1101,5,"Chicken Supply","farm",16150,16150,0,"2022-09-19","2022-09-19 05:48:39",NULL
1102,4,"patrick payment","mpesa",500,500,0,"2022-09-18","2022-09-19 05:49:46",NULL
1103,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-18","2022-09-19 05:50:28",NULL
1104,5,"Vegetables Stock Purchase","farm",190,190,0,"2022-09-19","2022-09-19 05:53:31",NULL
1105,5,"minced meat steak","Burma",3000,3000,0,"2022-09-19","2022-09-19 06:05:44",NULL
1106,5,"Goat Meat Supply","isatu",6750,6750,0,"2022-09-19","2022-09-19 09:02:58",NULL
1107,5,"Matumbo Purchase","george njoronge",1800,1800,0,"2022-09-19","2022-09-19 09:03:52",NULL
1108,2,"water bill","epl water n sewer",500,500,0,"2022-09-19","2022-09-19 13:22:00",NULL
1109,2,"Electricity","epl water n sewer",500,500,0,"2022-09-19","2022-09-19 13:23:58",NULL
1110,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2022-09-19","2022-09-19 13:25:02",NULL
1111,2,"drinking water","filling station",50,50,0,"2022-09-19","2022-09-19 13:25:37",NULL
1112,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-21","2022-09-20 09:59:29",NULL
1113,5,"Vegetables Stock Purchase","Market",4850,4850,0,"2022-09-20","2022-09-20 10:04:30",NULL
1114,1,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-20","2022-09-20 10:10:58",NULL
1115,5,"Fish Stock Purchase","Victory Farms",8093,8093,0,"2022-09-20","2022-09-20 10:12:42",NULL
1116,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-09-20","2022-09-20 10:14:08",NULL
1117,2,"token","epl water n sewer",1000,1000,0,"2022-09-20","2022-09-20 10:14:52",NULL
1118,2,"exe","Mamken Shop",200,200,0,"2022-09-20","2022-09-20 13:19:43",NULL
1119,5,"Onions Purchase","margaret wachira",2000,2000,0,"2022-09-21","2022-09-21 12:05:30",NULL
1120,5,"Liver & matumbo Purchase","george njoronge",6000,6000,0,"2022-09-21","2022-09-21 12:06:36",NULL
1121,4,"patrick payment","mpesa",1000,1000,0,"2022-09-21","2022-09-21 12:07:32",NULL
1122,1,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-21","2022-09-21 12:09:06",NULL
1123,1,"boda","boda",1020,1020,0,"2022-09-21","2022-09-21 12:10:26",NULL
1124,5,"Vegetables Stock Purchase","farm",330,330,0,"2022-09-21","2022-09-21 12:11:16",NULL
1125,5,"Vegetables Stock Purchase","Market",1000,1000,0,"2022-09-21","2022-09-21 12:11:55",NULL
1126,5,"titus fish","east african seafood",2600,2600,0,"2022-09-21","2022-09-21 12:14:25",NULL
1127,5,"Steak Purchase","Burma",7990,7990,0,"2022-09-21","2022-09-21 12:15:13",NULL
1128,5,"minced meat steak","Burma",4500,4500,0,"2022-09-21","2022-09-21 12:15:53",NULL
1129,2,"Eggs Purchase","Mamken Shop",70,70,0,"2022-09-21","2022-09-21 13:21:48",NULL
1130,2,"Knives Sharpening","Knife Sharpener",60,60,0,"2022-09-21","2022-09-21 13:22:40",NULL
1131,2,"rich for lunch","Mamken Shop",160,160,0,"2022-09-22","2022-09-22 13:32:40",NULL
1132,2,"Serviettes Purchase","Mamken Shop",85,85,0,"2022-09-22","2022-09-22 13:33:14",NULL
1134,2,"Electricity","epl water n sewer",1000,1000,0,"2022-09-22","2022-09-22 13:34:35",NULL
1135,2,"Airtime Purchase","Mamken Shop",500,500,0,"2022-09-22","2022-09-22 13:37:11",NULL
1136,2,"Airtime Purchase","Mamken Shop",500,500,0,"2022-09-22","2022-09-22 13:37:21",NULL
1137,2,"bike fuel","Rubis Petrol Station",350,350,0,"2022-09-22","2022-09-22 13:38:31",NULL
1138,2,"bike fuel","Rubis Petrol Station",350,350,0,"2022-09-22","2022-09-22 13:38:35",NULL
1139,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-22","2022-09-22 13:40:05",NULL
1140,5,"Vegetables Stock Purchase","Market",100,100,0,"2022-09-22","2022-09-22 13:41:20",NULL
1141,2,"Motorbike Service","Honda Alloyki Mlolongo",5000,5000,0,"2022-09-17","2022-09-23 04:28:13",NULL
1142,4,"Clement Salary","Clement",20000,20000,0,"2022-09-17","2022-09-23 04:29:21",NULL
1143,5,"Fish Stock Purchase","Victory Farms",7229,7229,0,"2022-09-28","2022-09-23 05:33:08",NULL
1144,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"2022-09-23","2022-09-23 09:24:07",NULL
1145,2,"drinking water","filling station",50,50,0,"2022-09-23","2022-09-23 09:25:36",NULL
1146,2,"Glass cleaner purchase","Beracah Supermarket",180,180,0,"2022-09-23","2022-09-23 09:27:38",NULL
1147,5,"Vegetables Stock Purchase","Market",1180,1180,0,"2022-09-23","2022-09-23 09:31:20",NULL
1148,5,"Vegetables Stock Purchase","Market",1180,1180,0,"2022-09-23","2022-09-23 09:31:20",NULL
1149,5,"Vegetables Stock Purchase","farm",390,390,0,"2022-09-23","2022-09-23 09:32:24",NULL
1150,2,"tissue purchase","Maya Mini Mart",30,30,0,"2022-09-25","2022-09-25 02:18:12",NULL
1151,5,"Vegetables Stock Purchase","Market",600,600,0,"2022-09-25","2022-09-25 03:35:29",NULL
1152,2,"drinking water purchase","Water seller",50,50,0,"2022-09-25","2022-09-25 03:39:20",NULL
1153,2,"Maize Flour Purchase","Mamken Shop",199,199,0,"2022-09-25","2022-09-25 05:38:30",NULL
1154,5,"Vegetables Stock Purchase","Market",860,860,0,"2022-09-24","2022-09-26 10:42:56",NULL
1155,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-24","2022-09-26 10:43:26",NULL
1156,5,"Chicken Supply","farm",13500,13500,0,"2022-09-24","2022-09-26 10:45:47",NULL
1157,5,"semolina floor","Spice World Limited",3130,3130,0,"2022-09-24","2022-09-26 10:46:41",NULL
1158,2,"blades","Burma",1800,1800,0,"2022-09-24","2022-09-26 10:47:39",NULL
1159,2,"blades","Burma",1800,1800,0,"2022-09-24","2022-09-26 10:47:44",NULL
1160,5,"minced meat steak","Burma",3000,3000,0,"2022-09-24","2022-09-26 10:48:40",NULL
1161,2,"Matumbo Purchase","george njoronge",1800,1800,0,"2022-09-24","2022-09-26 10:52:59",NULL
1162,5,"Matumbo Purchase","george njoronge",1800,1800,0,"2022-09-24","2022-09-26 11:03:47",NULL
1163,2,"Packaging Material Purchase","c. m packanging intermediaries",1350,1350,0,"2022-09-24","2022-09-26 11:04:43",NULL
1164,2,"Electricity","power",1000,1000,0,"2022-09-24","2022-09-26 11:05:37",NULL
1165,2,"Electricity","power",1000,1000,0,"2022-09-24","2022-09-26 11:05:51",NULL
1166,2,"water bill","epl water n sewer",500,500,0,"2022-09-24","2022-09-26 11:06:44",NULL
1167,2,"frying oil","Mamken Shop",400,400,0,"2022-09-24","2022-09-26 11:08:00",NULL
1168,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"2022-09-24","2022-09-26 11:08:43",NULL
1169,2,"soap","Mamken Shop",60,60,0,"2022-09-24","2022-09-26 11:09:27",NULL
1170,2,"Eggs Purchase","Mamken Shop",42,42,0,"2022-09-24","2022-09-26 11:10:14",NULL
1171,2,"Knives Sharpening","Knife Sharpener",90,90,0,"2022-09-26","2022-09-26 11:13:51",NULL
1172,5,"Vegetables Stock Purchase","marikiti",4360,4360,0,"2022-09-26","2022-09-26 11:14:36",NULL
1174,5,"Meat Supply","Masaku Standard Meat Suppliers",14800,14800,0,"2022-09-23","2022-09-26 11:17:28",NULL
1175,5,"minced meat steak","Burma",5200,5200,0,"2022-09-26","2022-09-26 11:29:04",NULL
1177,5,"Fish Stock Purchase","Victory Farms",15085,15085,0,"2022-09-26","2022-09-26 11:51:48",NULL
1178,5,"Chicken Supply","Joyce Mutai",22000,22000,0,"2022-09-26","2022-09-26 11:54:05",NULL
1179,5,"Chicken liver Supply","Joyce Mutai",540,540,0,"2022-09-26","2022-09-26 11:55:39",NULL
1180,5,"gizzards","Joyce Mutai",810,810,0,"2022-09-26","2022-09-26 11:56:51",NULL
1181,5,"Goat Meat Supply","isatu",4500,4500,0,"2022-09-26","2022-09-26 12:00:25",NULL
1182,5,"Goat Meat Supply","isatu",4500,4500,0,"2022-09-26","2022-09-26 12:00:50",NULL
1183,5,"Plantain Purchase","machoka",3575,3575,0,"2022-09-25","2022-09-26 12:03:34",NULL
1184,5,"Vegetables Stock Purchase","farm",210,210,0,"2022-09-26","2022-09-26 12:34:02",NULL
1185,5,"Vegetables Stock Purchase","Market",350,350,0,"2022-09-27","2022-09-27 07:02:21",NULL
1186,5,"Vegetables Stock Purchase","farm",240,240,0,"2022-09-27","2022-09-27 07:06:24",NULL
1187,5,"Liver Purchase","george njoronge",5460,5460,0,"2022-09-27","2022-09-27 07:07:55",NULL
1188,2,"stretch wrap","Kitengela Kichinjio",1800,1800,0,"2022-09-26","2022-09-27 10:03:01",NULL
1189,5,"tomatoes n onion purchase","Huho Farm",4400,4400,0,"2022-09-27","2022-09-27 13:25:16",NULL
1190,4,"patrick payment","mpesa",1000,1000,0,"2022-09-26","2022-09-27 13:26:54",NULL
1191,4,"bonus","all staff",1050,1050,0,"2022-09-26","2022-09-27 13:27:44",NULL
1192,5,"Vegetables Stock Purchase","Market",1500,1500,0,"2022-09-28","2022-09-28 07:08:18",NULL
1193,5,"Matumbo Purchase","Kitengela Kichinjio",1800,1800,0,"2022-09-28","2022-09-28 07:09:31",NULL
1194,2,"Knives Sharpening","Knife Sharpener",60,60,0,"2022-09-28","2022-09-28 07:14:49",NULL
1195,1,"Fuel for business errands","Total Energies",1000,1000,0,"2022-09-28","2022-09-28 13:12:25",NULL
1196,5,"titus fish","east african seafood",5200,5200,0,"2022-09-28","2022-09-28 13:13:15",NULL
1197,2,"frying oil","Market",2350,2350,0,"2022-09-28","2022-09-28 13:14:25",NULL
1198,5,"semolina floor","Spice World Limited",6064,6064,0,"2022-09-28","2022-09-28 13:15:06",NULL
1199,2,"water bill","epl water n sewer",500,500,0,"2022-09-28","2022-09-28 13:20:07",NULL
1200,2,"drinking water","filling station",50,50,0,"2022-09-28","2022-09-28 13:20:42",NULL
1201,2,"Maize Flour Purchase","Mamken Shop",199,199,0,"2022-09-28","2022-09-28 13:21:16",NULL
1202,2,"tissue purchase","Mamken Shop",30,30,0,"2022-09-28","2022-09-28 13:21:47",NULL
1203,2,"Knives Sharpening","sharpener",60,60,0,"2022-09-28","2022-09-28 13:22:33",NULL
1204,2,"drinking water","filling station",50,50,0,"2022-09-29","2022-09-30 04:38:27",NULL
1205,2,"rich for lunch","Mamken Shop",160,160,0,"2022-09-29","2022-09-30 04:44:07",NULL
1206,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-29","2022-09-30 04:45:01",NULL
1207,5,"Vegetables Stock Purchase","farm",300,300,0,"2022-09-29","2022-09-30 04:45:01",NULL
1208,5,"Vegetables Stock Purchase","Market",2620,2620,0,"2022-09-30","2022-09-30 05:29:15",NULL
1209,5,"Goat Meat Supply","isatu",3825,3825,0,"2022-09-30","2022-09-30 05:31:12",NULL
1210,5,"Matumbo n liver Purchase","george njoronge",5580,5580,0,"2022-09-30","2022-09-30 05:35:47",NULL
1211,5,"Meat Supply","Masaku Standard Meat Suppliers",14800,14800,0,"2022-09-30","2022-09-30 11:50:59",NULL
1212,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"2022-09-30","2022-09-30 12:14:22",NULL
1213,2,"drinking water","filling station",50,50,0,"2022-09-30","2022-09-30 12:15:18",NULL
1214,2,"omo purshase","Mamken Shop",50,50,0,"2022-09-30","2022-09-30 12:15:54",NULL
1215,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-09-30","2022-09-30 12:16:39",NULL
1216,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-09-30","2022-09-30 12:16:44",NULL
1217,5,"Vegetables Stock Purchase","Market",2730,2730,0,"2022-10-01","2022-10-01 13:12:50",NULL
1218,5,"Vegetables Stock Purchase","farm ",300,300,0,"2022-10-01","2022-10-01 13:13:35",NULL
1221,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"2022-10-01","2022-10-01 13:15:57",NULL
1222,2,"Serviettes Purchase","Mamken Shop",120,120,0,"2022-10-01","2022-10-01 13:16:44",NULL
1223,2,"Gas Purchase","Damao Minimart",2900,2900,0,"2022-10-01","2022-10-01 13:17:27",NULL
1224,2,"knife sharpener","Knife Sharpener",90,90,0,"2022-10-02","2022-10-02 03:35:00",NULL
1225,5,"Chicken Supply","Sympha Farm",11440,11440,0,"2022-10-02","2022-10-02 03:35:37",NULL
1227,5,"Goat Meat Supply","juma isatu",3150,3150,0,"2022-10-02","2022-10-02 04:25:37",NULL
1229,5,"Tomatoes purchase","Huho Farm",2000,2000,0,"2022-10-02","2022-10-02 07:56:04",NULL
1230,2,"drinking water purchase","Country water",50,50,0,"2022-10-02","2022-10-02 08:59:40",NULL
1231,5,"Vegetables Stock Purchase","Market",1800,1800,0,"2022-10-03","2022-10-03 06:09:22",NULL
1232,5,"Liver & matumbo Purchase","george njoronge",4200,4200,0,"2022-10-03","2022-10-03 07:33:42",NULL
1233,2,"Electricity","epl ",500,500,0,"2022-10-03","2022-10-03 07:38:16",NULL
1234,2,"water bill","epl water n sewer",500,500,0,"2022-10-03","2022-10-03 07:38:56",NULL
1235,1,"Fuel for business errands","rubies",1000,1000,0,"2022-10-03","2022-10-03 08:43:49",NULL
1236,2,"Electricity","epl ",1000,1000,0,"2022-10-03","2022-10-03 08:44:17",NULL
1237,2,"water bill","epl",500,500,0,"2022-10-03","2022-10-03 08:45:31",NULL
1238,2,"Maize Flour Purchase","Mamken Shop",200,200,0,"2022-10-03","2022-10-03 08:46:25",NULL
1239,2,"tissue purchase","Mamken Shop",30,30,0,"2022-10-03","2022-10-03 08:47:15",NULL
1240,5,"Fish Stock Purchase","Victory Farms",7208,7208,0,"2022-10-04","2022-10-04 12:02:58",NULL
1241,5,"Vegetables Stock Purchase","Market",400,400,0,"2022-10-04","2022-10-05 12:35:54",NULL
1242,2,"drinking water","filling station",50,50,0,"2022-10-04","2022-10-05 12:37:37",NULL
1243,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2022-10-04","2022-10-05 12:38:30",NULL
1244,2,"Electricity","power",1000,1000,0,"2022-10-04","2022-10-05 12:39:14",NULL
1245,2,"Electricity","power",1000,1000,0,"2022-10-04","2022-10-05 12:39:19",NULL
1246,2,"water bill","epl water n sewer",1000,1000,0,"2022-10-04","2022-10-05 12:40:37",NULL
1247,5,"Vegetables Stock Purchase","Market",4250,4250,0,"2022-10-05","2022-10-05 12:50:47",NULL
1248,5,"Liver Purchase","george njoronge",2940,2940,0,"2022-10-05","2022-10-05 12:52:21",NULL
1249,5,"Meat Supply","Masaku Standard Meat Suppliers",12000,12000,0,"2022-10-05","2022-10-05 12:53:01",NULL
1250,5,"Vegetables Stock Purchase","farm",150,150,0,"2022-10-05","2022-10-05 12:53:37",NULL
1251,2,"omo purshase","Mamken Shop",50,50,0,"2022-10-05","2022-10-05 12:54:37",NULL
1252,2,"drinking water","filling station",50,50,0,"2022-10-05","2022-10-05 12:55:25",NULL
1253,5,"Chicken Supply","Sympha Farm",6300,6300,0,"2022-10-05","2022-10-05 13:04:42",NULL
1254,5,"Vegetables Stock Purchase","farm",650,650,0,"2022-10-06","2022-10-07 10:36:48",NULL
